gene_id,tissue,logFC
PSMA5,hESC_Derived_CD56+_Mesoderm_Cultured_Cells,-0.0037140986
PSMA5,HUES64_Cell_Line,-0.009906859
PSMA5,4star,-0.0009164426
PSMA5,Breast_Myoepithelial_Cells,0.005886635
PSMA5,Breast_vHMEC,-0.055554677
PSMA5,CD4_Memory_Primary_Cells,-0.024045005
PSMA5,CD4_Naive_Primary_Cells,0.002028828
PSMA5,CD8_Naive_Primary_Cells,-0.002374712
PSMA5,Mobilized_CD34_Primary_Cells_Female,-0.019199114
PSMA5,Neurosphere_Cultured_Cells_Cortex_Derived,-0.0023325074
PSMA5,Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived,-0.0027762337
PSMA5,Penis_Foreskin_Fibroblast_Primary_Cells_skin01,-0.0021986668
PSMA5,Penis_Foreskin_Fibroblast_Primary_Cells_skin02,0.0024134764
PSMA5,Penis_Foreskin_Keratinocyte_Primary_Cells_skin02,0.039389152
PSMA5,Penis_Foreskin_Keratinocyte_Primary_Cells_skin03,0.0020846426
PSMA5,Penis_Foreskin_Melanocyte_Primary_Cells_skin01,-0.014996306
PSMA5,Penis_Foreskin_Melanocyte_Primary_Cells_skin03,-0.01080354
PSMA5,Peripheral_Blood_Mononuclear_Primary_Cells,0.007653358
PSMA5,Aorta,-0.0006979024
PSMA5,Adult_Liver,-0.032806642
PSMA5,Brain_Germinal_Matrix,-0.011121882
PSMA5,Brain_Hippocampus_Middle,-0.001665409
PSMA5,Esophagus,0.00085261
PSMA5,Fetal_Brain_Female,0.038208347
PSMA5,Fetal_Intestine_Large,-0.004377919
PSMA5,Fetal_Intestine_Small,-0.18918815
PSMA5,Pancreatic_Islets,-0.0033479123
PSMA5,Gastric,0.014098304
PSMA5,Left_Ventricle,0.002842822
PSMA5,Lung.1,-0.0065045785
PSMA5,Ovary.1,0.004109
PSMA5,Pancreas.1,-0.00093021
PSMA5,Psoas_Muscle,0.035610788
PSMA5,Right_Atrium,-0.024263876
PSMA5,Right_Ventricle,0.0010652111
PSMA5,Sigmoid_Colon,-0.013932993
PSMA5,Small_Intestine,-0.006200985
PSMA5,Thymus,0.017031979
PSMA5,Spleen.1,-0.025003366
PSMA5,A549,0.015175284
PSMA5,GM12878.1,0.0011399664
PSMA5,HELA,-0.003047826
PSMA5,HEPG2,-0.00035303758
PSMA5,HMEC,-0.00059974217
PSMA5,HSMM,7.979774e-05
PSMA5,HUVEC,-0.0023454272
PSMA5,K562.1,-0.0023839283
PSMA5,NHEK,-0.0035792678
PSMA5,NHLF,-0.0003717884
